문어	klue-dp-v1_dev_00886_wikitree	특히 화학무기 사용 여부 및 피해 상황 등을 조사하기 위해 시리아에 머물던 유엔 조사단이 레바논으로 철수하면서 미국의 공습 등 군사 행동이 임박한 게 아니냐는 추측이 나오기도 했다.	특히/MAG 화학/NNG*무기/NNG 사용/NNG 여부/NNG 및/MAG 피해/NNG 상황/NNG 등/NNB*을/JKO 조사/NNG*하/XSV*기/ETN 위하/VV+여/EC 시리아/NNP*에/JKB 머물/VV*던/ETM 유엔/NNP 조사단/NNG*이/JKS 레바논/NNP*으로/JKB 철수/NNG*하/XSV*면서/EC 미국/NNP*의/JKG 공습/NNG 등/NNB 군사/NNG 행동/NNG*이/JKS 임박하/VA+ㄴ/ETM 것/NNB+이/JKC 아니/VCN*냐는/ETM 추측/NNG*이/JKS 나오/VV*기/ETN*도/JX 하/VX+였/EP*다/EF*./SF	특히/MAG 화학/NNG*무기/NNG 사용/NNG 여부/NNG 및/MAG 피해/NNG 상황/NNG 등/NNB*을/JKO 조사/NNG*하/XSV*기/ETN 위해/VV:DIC 시리아/NNP*에/JKB 머물/VV*던/ETM 유엔/NNP 조사단/NNG*이/JKS 레바논/NNP*으로/JKB 철수/NNG*하/XSV*면서/EC 미국/NNP*의/JKG 공습/NNG 등/NNB 군사/NNG 행동/NNG*이/JKS 임박한/VA:DIC 게/NNB:DIC 아니/VCN*냐는/ETM 추측/NNG*이/JKS 나오/VV*기/ETN*도/JX 했/VX:DIC*다/EF*./SF	특/B-MAG 히/I-MAG @B@ 화/B-NNG 학/I-NNG 무/B-NNG 기/I-NNG @B@ 사/B-NNG 용/I-NNG @B@ 여/B-NNG 부/I-NNG @B@ 및/B-MAG @B@ 피/B-NNG 해/I-NNG @B@ 상/B-NNG 황/I-NNG @B@ 등/B-NNB 을/B-JKO @B@ 조/B-NNG 사/I-NNG 하/B-XSV 기/B-ETN @B@ 위/B-VV 해/I-VV:DIC @B@ 시/B-NNP 리/I-NNP 아/I-NNP 에/B-JKB @B@ 머/B-VV 물/I-VV 던/B-ETM @B@ 유/B-NNP 엔/I-NNP @B@ 조/B-NNG 사/I-NNG 단/I-NNG 이/B-JKS @B@ 레/B-NNP 바/I-NNP 논/I-NNP 으/B-JKB 로/I-JKB @B@ 철/B-NNG 수/I-NNG 하/B-XSV 면/B-EC 서/I-EC @B@ 미/B-NNP 국/I-NNP 의/B-JKG @B@ 공/B-NNG 습/I-NNG @B@ 등/B-NNB @B@ 군/B-NNG 사/I-NNG @B@ 행/B-NNG 동/I-NNG 이/B-JKS @B@ 임/B-VA 박/I-VA 한/I-VA:DIC @B@ 게/B-NNB:DIC @B@ 아/B-VCN 니/I-VCN 냐/B-ETM 는/I-ETM @B@ 추/B-NNG 측/I-NNG 이/B-JKS @B@ 나/B-VV 오/I-VV 기/B-ETN 도/B-JX @B@ 했/B-VX:DIC 다/B-EF ./B-SF	해@I-VV:DIC=하/VV+여/EC 한@I-VA:DIC=하/VA+ㄴ/ETM 게@B-NNB:DIC=것/NNB+이/JKC 했|다/EF@B-VX:DIC=하/VX+였/EP	-
문어	klue-dp-v1_dev_00887_wikitree	편의점 체인 GS25의 같은 날 비타500 매출도 일주일 전에 비해 평균 22.4% 늘었다.	편의점/NNG 체인/NNG GS/SL*25/SN*의/JKG 같/VA*은/ETM 날/NNG 비타/NNG*500/SN 매출/NNG*도/JX 일/NR*주일/NNG 전/NNG*에/JKB 비하/VV+여/EC 평균/NNG 22/SN*./SP*4/SN*%/SW 늘/VV*었/EP*다/EF*./SF	편의점/NNG 체인/NNG GS/SL*25/SN*의/JKG 같/VA*은/ETM 날/NNG 비타/NNG*500/SN 매출/NNG*도/JX 일/NR*주일/NNG 전/NNG*에/JKB 비해/VV:DIC 평균/NNG 22/SN*./SP*4/SN*%/SW 늘/VV*었/EP*다/EF*./SF	편/B-NNG 의/I-NNG 점/I-NNG @B@ 체/B-NNG 인/I-NNG @B@ G/B-SL S/I-SL 2/B-SN 5/I-SN 의/B-JKG @B@ 같/B-VA 은/B-ETM @B@ 날/B-NNG @B@ 비/B-NNG 타/I-NNG 5/B-SN 0/I-SN 0/I-SN @B@ 매/B-NNG 출/I-NNG 도/B-JX @B@ 일/B-NR 주/B-NNG 일/I-NNG @B@ 전/B-NNG 에/B-JKB @B@ 비/B-VV 해/I-VV:DIC @B@ 평/B-NNG 균/I-NNG @B@ 2/B-SN 2/I-SN ./B-SP 4/B-SN %/B-SW @B@ 늘/B-VV 었/B-EP 다/B-EF ./B-SF	해@I-VV:DIC=하/VV+여/EC	-
문어	klue-dp-v1_dev_00888_wikitree	홍준표 경남도지사가 SBS 드라마 '펀치'에 대해 언급하며 검찰의 자성을 촉구했다.	홍준표/NNP 경남/NNP*도지사/NNG*가/JKS SBS/SL 드라마/NNG '/SS*펀치/NNP*'/SS*에/JKB 대하/VV+여/EC 언급/NNG*하/XSV*며/EC 검찰/NNG*의/JKG 자성/NNG*을/JKO 촉구/NNG*하/XSV+였/EP*다/EF*./SF	홍준표/NNP 경남/NNP*도지사/NNG*가/JKS SBS/SL 드라마/NNG '/SS*펀치/NNP*'/SS*에/JKB 대해/VV:DIC 언급/NNG*하/XSV*며/EC 검찰/NNG*의/JKG 자성/NNG*을/JKO 촉구/NNG*했/XSV:DIC*다/EF*./SF	홍/B-NNP 준/I-NNP 표/I-NNP @B@ 경/B-NNP 남/I-NNP 도/B-NNG 지/I-NNG 사/I-NNG 가/B-JKS @B@ S/B-SL B/I-SL S/I-SL @B@ 드/B-NNG 라/I-NNG 마/I-NNG @B@ '/B-SS 펀/B-NNP 치/I-NNP '/B-SS 에/B-JKB @B@ 대/B-VV 해/I-VV:DIC @B@ 언/B-NNG 급/I-NNG 하/B-XSV 며/B-EC @B@ 검/B-NNG 찰/I-NNG 의/B-JKG @B@ 자/B-NNG 성/I-NNG 을/B-JKO @B@ 촉/B-NNG 구/I-NNG 했/B-XSV:DIC 다/B-EF ./B-SF	해@I-VV:DIC=하/VV+여/EC 했|다/EF@B-XSV:DIC=하/XSV+였/EP	-
문어	klue-dp-v1_dev_00889_wikitree	팬들이 기대하는 호날두의 폭발적 플레이는 끝내 나오지 않았다.	팬/NNG*들/XSN*이/JKS 기대/NNG*하/XSV*는/ETM 호날두/NNP*의/JKG 폭발/NNG*적/XSN 플레이/NNG*는/JX 끝내/MAG 나오/VV*지/EC 않/VX*았/EP*다/EF*./SF	팬/NNG*들/XSN*이/JKS 기대/NNG*하/XSV*는/ETM 호날두/NNP*의/JKG 폭발/NNG*적/XSN 플레이/NNG*는/JX 끝내/MAG 나오/VV*지/EC 않/VX*았/EP*다/EF*./SF	팬/B-NNG 들/B-XSN 이/B-JKS @B@ 기/B-NNG 대/I-NNG 하/B-XSV 는/B-ETM @B@ 호/B-NNP 날/I-NNP 두/I-NNP 의/B-JKG @B@ 폭/B-NNG 발/I-NNG 적/B-XSN @B@ 플/B-NNG 레/I-NNG 이/I-NNG 는/B-JX @B@ 끝/B-MAG 내/I-MAG @B@ 나/B-VV 오/I-VV 지/B-EC @B@ 않/B-VX 았/B-EP 다/B-EF ./B-SF		-
문어	klue-dp-v1_dev_00890_wikitree	배우 차태현이 19일 조이뉴스24와의 인터뷰에서 전한 영화 '엽기적인 그녀' 후속작 제작 상황이다.	배우/NNG 차태현/NNP*이/JKS 19/SN*일/NNB 조이뉴스/NNP*24/SN*와/NNG*의/JKG 인터뷰/NNG*에서/JKB 전하/VV+ㄴ/ETM 영화/NNG '/SS*엽기/NNG*적/XSN*이/VCP+ㄴ/ETM 그녀/NP*'/SS 후속작/NNG 제작/NNG 상황/NNG*이/VCP*다/EF*./SF	배우/NNG 차태현/NNP*이/JKS 19/SN*일/NNB 조이뉴스/NNP*24/SN*와/NNG*의/JKG 인터뷰/NNG*에서/JKB 전한/VV:DIC 영화/NNG '/SS*엽기/NNG*적/XSN*인/VCP:DIC 그녀/NP*'/SS 후속작/NNG 제작/NNG 상황/NNG*이/VCP*다/EF*./SF	배/B-NNG 우/I-NNG @B@ 차/B-NNP 태/I-NNP 현/I-NNP 이/B-JKS @B@ 1/B-SN 9/I-SN 일/B-NNB @B@ 조/B-NNP 이/I-NNP 뉴/I-NNP 스/I-NNP 2/B-SN 4/I-SN 와/B-NNG 의/B-JKG @B@ 인/B-NNG 터/I-NNG 뷰/I-NNG 에/B-JKB 서/I-JKB @B@ 전/B-VV 한/I-VV:DIC @B@ 영/B-NNG 화/I-NNG @B@ '/B-SS 엽/B-NNG 기/I-NNG 적/B-XSN 인/B-VCP:DIC @B@ 그/B-NP 녀/I-NP '/B-SS @B@ 후/B-NNG 속/I-NNG 작/I-NNG @B@ 제/B-NNG 작/I-NNG @B@ 상/B-NNG 황/I-NNG 이/B-VCP 다/B-EF ./B-SF	한@I-VV:DIC=하/VV+ㄴ/ETM 인@B-VCP:DIC=이/VCP+ㄴ/ETM	-
문어	klue-dp-v1_dev_00891_wikitree	소울샵 엔터테인먼트에서 김 씨는 대표를 맡고 있으며, 아내인 김애리 씨는 이사를 맡고 있다.	소울샵/NNP 엔터테인먼트/NNG*에서/JKB 김/NNP 씨/NNB*는/JX 대표/NNG*를/JKO 맡/VV*고/EC 있/VX*으며/EC*,/SP 아내/NNG*이/VCP+ㄴ/ETM 김애리/NNP 씨/NNB*는/JX 이사/NNG*를/JKO 맡/VV*고/EC 있/VX*다/EF*./SF	소울샵/NNP 엔터테인먼트/NNG*에서/JKB 김/NNP 씨/NNB*는/JX 대표/NNG*를/JKO 맡/VV*고/EC 있/VX*으며/EC*,/SP 아내/NNG*인/VCP:DIC 김애리/NNP 씨/NNB*는/JX 이사/NNG*를/JKO 맡/VV*고/EC 있/VX*다/EF*./SF	소/B-NNP 울/I-NNP 샵/I-NNP @B@ 엔/B-NNG 터/I-NNG 테/I-NNG 인/I-NNG 먼/I-NNG 트/I-NNG 에/B-JKB 서/I-JKB @B@ 김/B-NNP @B@ 씨/B-NNB 는/B-JX @B@ 대/B-NNG 표/I-NNG 를/B-JKO @B@ 맡/B-VV 고/B-EC @B@ 있/B-VX 으/B-EC 며/I-EC ,/B-SP @B@ 아/B-NNG 내/I-NNG 인/B-VCP:DIC @B@ 김/B-NNP 애/I-NNP 리/I-NNP @B@ 씨/B-NNB 는/B-JX @B@ 이/B-NNG 사/I-NNG 를/B-JKO @B@ 맡/B-VV 고/B-EC @B@ 있/B-VX 다/B-EF ./B-SF	인@B-VCP:DIC=이/VCP+ㄴ/ETM	-
문어	klue-dp-v1_dev_00892_wikitree	현재까지 공개된 페스티벌 참가 아티스트는 총 35명입니다.	현재/NNG*까지/JX 공개/NNG*되/XSV+ㄴ/ETM 페스티벌/NNG 참가/NNG 아티스트/NNG*는/JX 총/MM 35/SN*명/NNB*이/VCP+ㅂ/EF*니다/EF*./SF	현재/NNG*까지/JX 공개/NNG*된/XSV:DIC 페스티벌/NNG 참가/NNG 아티스트/NNG*는/JX 총/MM 35/SN*명/NNB*입/VCP:DIC*니다/EF*./SF	현/B-NNG 재/I-NNG 까/B-JX 지/I-JX @B@ 공/B-NNG 개/I-NNG 된/B-XSV:DIC @B@ 페/B-NNG 스/I-NNG 티/I-NNG 벌/I-NNG @B@ 참/B-NNG 가/I-NNG @B@ 아/B-NNG 티/I-NNG 스/I-NNG 트/I-NNG 는/B-JX @B@ 총/B-MM @B@ 3/B-SN 5/I-SN 명/B-NNB 입/B-VCP:DIC 니/I-EF 다/I-EF ./B-SF	된@B-XSV:DIC=되/XSV+ㄴ/ETM 입|니/EF@B-VCP:DIC=이/VCP+ㅂ/EF	-
문어	klue-dp-v1_dev_00893_wikitree	두 사람은 지난 22일 종영한 50부작 MBC 드라마 '화려한 유혹'에서 호흡을 맞췄다.	두/MM 사람/NNG*은/JX 지나/VV+ㄴ/ETM 22/SN*일/NNB 종영/NNG*하/XSA+ㄴ/ETM 50/SN*부작/NNG MBC/SL 드라마/NNG '/SS*화려하/VA+ㄴ/ETM 유혹/NNG*'/SS*에서/JKB 호흡/NNG*을/JKO 맞추/VV+었/EP*다/EF*./SF	두/MM 사람/NNG*은/JX 지난/VV:DIC 22/SN*일/NNB 종영/NNG*한/XSA:DIC 50/SN*부작/NNG MBC/SL 드라마/NNG '/SS*화려한/VA:DIC 유혹/NNG*'/SS*에서/JKB 호흡/NNG*을/JKO 맞췄/VV:DIC*다/EF*./SF	두/B-MM @B@ 사/B-NNG 람/I-NNG 은/B-JX @B@ 지/B-VV 난/I-VV:DIC @B@ 2/B-SN 2/I-SN 일/B-NNB @B@ 종/B-NNG 영/I-NNG 한/B-XSA:DIC @B@ 5/B-SN 0/I-SN 부/B-NNG 작/I-NNG @B@ M/B-SL B/I-SL C/I-SL @B@ 드/B-NNG 라/I-NNG 마/I-NNG @B@ '/B-SS 화/B-VA 려/I-VA 한/I-VA:DIC @B@ 유/B-NNG 혹/I-NNG '/B-SS 에/B-JKB 서/I-JKB @B@ 호/B-NNG 흡/I-NNG 을/B-JKO @B@ 맞/B-VV 췄/I-VV:DIC 다/B-EF ./B-SF	난@I-VV:DIC=나/VV+ㄴ/ETM 한@B-XSA:DIC=하/XSA+ㄴ/ETM 한@I-VA:DIC=하/VA+ㄴ/ETM 췄|다/EF@I-VV:DIC=추/VV+었/EP	-
문어	klue-dp-v1_dev_00894_wikitree	이어 삼성그룹 3천536억원, LG그룹 3천342억원, 롯데그룹 2천62억원, 동국제강그룹 1천793억원, 현대차그룹 907억원, 효성그룹 734억원, 현대그룹 733억원, CJ그룹이 532억원 등이 뒤따랐다.	이어/MAG 삼성그룹/NNP 3/SN*천/NR*536/SN*억/NR*원/NNB*,/SP LG/SL*그룹/NNG 3/SN*천/NR*342/SN*억/NR*원/NNB*,/SP 롯데그룹/NNP 2/SN*천/NR*62/SN*억/NR*원/NNB*,/SP 동국제강그룹/NNP 1/SN*천/NR*793/SN*억/NR*원/NNB*,/SP 현대차그룹/NNP 907/SN*억/NR*원/NNB*,/SP 효성그룹/NNP 734/SN*억/NR*원/NNB*,/SP 현대그룹/NNP 733/SN*억/NR*원/NNB*,/SP CJ/SL*그룹/NNG*이/JKS 532/SN*억/NR*원/NNB 등/NNB*이/JKS 뒤/NNG*따르/VV+았/EP*다/EF*./SF	이어/MAG 삼성그룹/NNP 3/SN*천/NR*536/SN*억/NR*원/NNB*,/SP LG/SL*그룹/NNG 3/SN*천/NR*342/SN*억/NR*원/NNB*,/SP 롯데그룹/NNP 2/SN*천/NR*62/SN*억/NR*원/NNB*,/SP 동국제강그룹/NNP 1/SN*천/NR*793/SN*억/NR*원/NNB*,/SP 현대차그룹/NNP 907/SN*억/NR*원/NNB*,/SP 효성그룹/NNP 734/SN*억/NR*원/NNB*,/SP 현대그룹/NNP 733/SN*억/NR*원/NNB*,/SP CJ/SL*그룹/NNG*이/JKS 532/SN*억/NR*원/NNB 등/NNB*이/JKS 뒤/NNG*따랐/VV:DIC*다/EF*./SF	이/B-MAG 어/I-MAG @B@ 삼/B-NNP 성/I-NNP 그/I-NNP 룹/I-NNP @B@ 3/B-SN 천/B-NR 5/B-SN 3/I-SN 6/I-SN 억/B-NR 원/B-NNB ,/B-SP @B@ L/B-SL G/I-SL 그/B-NNG 룹/I-NNG @B@ 3/B-SN 천/B-NR 3/B-SN 4/I-SN 2/I-SN 억/B-NR 원/B-NNB ,/B-SP @B@ 롯/B-NNP 데/I-NNP 그/I-NNP 룹/I-NNP @B@ 2/B-SN 천/B-NR 6/B-SN 2/I-SN 억/B-NR 원/B-NNB ,/B-SP @B@ 동/B-NNP 국/I-NNP 제/I-NNP 강/I-NNP 그/I-NNP 룹/I-NNP @B@ 1/B-SN 천/B-NR 7/B-SN 9/I-SN 3/I-SN 억/B-NR 원/B-NNB ,/B-SP @B@ 현/B-NNP 대/I-NNP 차/I-NNP 그/I-NNP 룹/I-NNP @B@ 9/B-SN 0/I-SN 7/I-SN 억/B-NR 원/B-NNB ,/B-SP @B@ 효/B-NNP 성/I-NNP 그/I-NNP 룹/I-NNP @B@ 7/B-SN 3/I-SN 4/I-SN 억/B-NR 원/B-NNB ,/B-SP @B@ 현/B-NNP 대/I-NNP 그/I-NNP 룹/I-NNP @B@ 7/B-SN 3/I-SN 3/I-SN 억/B-NR 원/B-NNB ,/B-SP @B@ C/B-SL J/I-SL 그/B-NNG 룹/I-NNG 이/B-JKS @B@ 5/B-SN 3/I-SN 2/I-SN 억/B-NR 원/B-NNB @B@ 등/B-NNB 이/B-JKS @B@ 뒤/B-NNG 따/B-VV 랐/I-VV:DIC 다/B-EF ./B-SF	랐|다/EF@I-VV:DIC=르/VV+았/EP	-
문어	klue-dp-v1_dev_00895_wikitree	이 대표는 이석기 통합진보당 의원에 관한 국회 체포동의안 처리 중단을 요구하며, 국회 본관 앞에서 단식농성을 진행 중입니다.	이/NNP 대표/NNG*는/JX 이석기/NNP 통합진보당/NNP 의원/NNG*에/JKB 관하/VV+ㄴ/ETM 국회/NNG 체포/NNG*동의안/NNG 처리/NNG 중단/NNG*을/JKO 요구/NNG*하/XSV*며/EC*,/SP 국회/NNG 본관/NNG 앞/NNG*에서/JKB 단식/NNG*농성/NNG*을/JKO 진행/NNG 중/NNB*이/VCP+ㅂ/EF*니다/EF*./SF	이/NNP 대표/NNG*는/JX 이석기/NNP 통합진보당/NNP 의원/NNG*에/JKB 관한/VV:DIC 국회/NNG 체포/NNG*동의안/NNG 처리/NNG 중단/NNG*을/JKO 요구/NNG*하/XSV*며/EC*,/SP 국회/NNG 본관/NNG 앞/NNG*에서/JKB 단식/NNG*농성/NNG*을/JKO 진행/NNG 중/NNB*입/VCP:DIC*니다/EF*./SF	이/B-NNP @B@ 대/B-NNG 표/I-NNG 는/B-JX @B@ 이/B-NNP 석/I-NNP 기/I-NNP @B@ 통/B-NNP 합/I-NNP 진/I-NNP 보/I-NNP 당/I-NNP @B@ 의/B-NNG 원/I-NNG 에/B-JKB @B@ 관/B-VV 한/I-VV:DIC @B@ 국/B-NNG 회/I-NNG @B@ 체/B-NNG 포/I-NNG 동/B-NNG 의/I-NNG 안/I-NNG @B@ 처/B-NNG 리/I-NNG @B@ 중/B-NNG 단/I-NNG 을/B-JKO @B@ 요/B-NNG 구/I-NNG 하/B-XSV 며/B-EC ,/B-SP @B@ 국/B-NNG 회/I-NNG @B@ 본/B-NNG 관/I-NNG @B@ 앞/B-NNG 에/B-JKB 서/I-JKB @B@ 단/B-NNG 식/I-NNG 농/B-NNG 성/I-NNG 을/B-JKO @B@ 진/B-NNG 행/I-NNG @B@ 중/B-NNB 입/B-VCP:DIC 니/I-EF 다/I-EF ./B-SF	한@I-VV:DIC=하/VV+ㄴ/ETM 입|니/EF@B-VCP:DIC=이/VCP+ㅂ/EF	-
문어	klue-dp-v1_dev_00896_wikitree	벽면에 거꾸로 매달려 있는 이 스파이더맨 조형물은 지난해 8월 설치된 것으로 모습은 보통 스파이더맨과 같지만 신체 주요 부위가 민망할 정도로 부각돼 있다.	벽면/NNG*에/JKB 거꾸로/MAG 매달리/VV+어/EC 있/VX*는/ETM 이/MM 스파이더맨/NNP 조형물/NNG*은/JX 지난해/NNG 8/SN*월/NNB 설치/NNG*되/XSV+ㄴ/ETM 것/NNB*으로/JKB 모습/NNG*은/JX 보통/NNG 스파이더맨/NNG*과/JKB 같/VA*지만/EC 신체/NNG 주요/NNG 부위/NNG*가/JKS 민망하/VA+ㄹ/ETM 정도/NNG*로/JKB 부각/NNG*되/XSV+어/EC 있/VX*다/EF*./SF	벽면/NNG*에/JKB 거꾸로/MAG 매달려/VV:DIC 있/VX*는/ETM 이/MM 스파이더맨/NNP 조형물/NNG*은/JX 지난해/NNG 8/SN*월/NNB 설치/NNG*된/XSV:DIC 것/NNB*으로/JKB 모습/NNG*은/JX 보통/NNG 스파이더맨/NNG*과/JKB 같/VA*지만/EC 신체/NNG 주요/NNG 부위/NNG*가/JKS 민망할/VA:DIC 정도/NNG*로/JKB 부각/NNG*돼/XSV:DIC 있/VX*다/EF*./SF	벽/B-NNG 면/I-NNG 에/B-JKB @B@ 거/B-MAG 꾸/I-MAG 로/I-MAG @B@ 매/B-VV 달/I-VV 려/I-VV:DIC @B@ 있/B-VX 는/B-ETM @B@ 이/B-MM @B@ 스/B-NNP 파/I-NNP 이/I-NNP 더/I-NNP 맨/I-NNP @B@ 조/B-NNG 형/I-NNG 물/I-NNG 은/B-JX @B@ 지/B-NNG 난/I-NNG 해/I-NNG @B@ 8/B-SN 월/B-NNB @B@ 설/B-NNG 치/I-NNG 된/B-XSV:DIC @B@ 것/B-NNB 으/B-JKB 로/I-JKB @B@ 모/B-NNG 습/I-NNG 은/B-JX @B@ 보/B-NNG 통/I-NNG @B@ 스/B-NNG 파/I-NNG 이/I-NNG 더/I-NNG 맨/I-NNG 과/B-JKB @B@ 같/B-VA 지/B-EC 만/I-EC @B@ 신/B-NNG 체/I-NNG @B@ 주/B-NNG 요/I-NNG @B@ 부/B-NNG 위/I-NNG 가/B-JKS @B@ 민/B-VA 망/I-VA 할/I-VA:DIC @B@ 정/B-NNG 도/I-NNG 로/B-JKB @B@ 부/B-NNG 각/I-NNG 돼/B-XSV:DIC @B@ 있/B-VX 다/B-EF ./B-SF	려@I-VV:DIC=리/VV+어/EC 된@B-XSV:DIC=되/XSV+ㄴ/ETM 할@I-VA:DIC=하/VA+ㄹ/ETM 돼@B-XSV:DIC=되/XSV+어/EC	-
문어	klue-dp-v1_dev_00897_wikitree	황우석 관련주인 '에스티큐브'(금융 단말기 및 모바일 콘텐츠를 주요 사업으로 하는 IT 전문업체)가 11일 코스닥시장에서 전날보다 800원(14.98%) 급등한 6,140원에 거래를 마감했다.	황우석/NNP 관련주/NNG*이/VCP+ㄴ/ETM '/SS*에스티큐브/NNP*'/SS*(/SS*금융/NNG 단말기/NNG 및/MAG 모바일/NNG 콘텐츠/NNG*를/JKO 주요/NNG 사업/NNG*으로/JKB 하/VV*는/ETM IT/SL 전문/NNG*업체/NNG*)/SS*가/JKS 11/SN*일/NNB 코스닥/NNP*시장/NNG*에서/JKB 전날/NNG*보다/JKB 800/SN*원/NNB*(/SS*14/SN*./SP*98/SN*%/SW*)/SS 급등/NNG*하/XSV+ㄴ/ETM 6/SN*,/SP*140/SN*원/NNB*에/JKB 거래/NNG*를/JKO 마감/NNG*하/XSV+였/EP*다/EF*./SF	황우석/NNP 관련주/NNG*인/VCP:DIC '/SS*에스티큐브/NNP*'/SS*(/SS*금융/NNG 단말기/NNG 및/MAG 모바일/NNG 콘텐츠/NNG*를/JKO 주요/NNG 사업/NNG*으로/JKB 하/VV*는/ETM IT/SL 전문/NNG*업체/NNG*)/SS*가/JKS 11/SN*일/NNB 코스닥/NNP*시장/NNG*에서/JKB 전날/NNG*보다/JKB 800/SN*원/NNB*(/SS*14/SN*./SP*98/SN*%/SW*)/SS 급등/NNG*한/XSV:DIC 6/SN*,/SP*140/SN*원/NNB*에/JKB 거래/NNG*를/JKO 마감/NNG*했/XSV:DIC*다/EF*./SF	황/B-NNP 우/I-NNP 석/I-NNP @B@ 관/B-NNG 련/I-NNG 주/I-NNG 인/B-VCP:DIC @B@ '/B-SS 에/B-NNP 스/I-NNP 티/I-NNP 큐/I-NNP 브/I-NNP '/B-SS (/B-SS 금/B-NNG 융/I-NNG @B@ 단/B-NNG 말/I-NNG 기/I-NNG @B@ 및/B-MAG @B@ 모/B-NNG 바/I-NNG 일/I-NNG @B@ 콘/B-NNG 텐/I-NNG 츠/I-NNG 를/B-JKO @B@ 주/B-NNG 요/I-NNG @B@ 사/B-NNG 업/I-NNG 으/B-JKB 로/I-JKB @B@ 하/B-VV 는/B-ETM @B@ I/B-SL T/I-SL @B@ 전/B-NNG 문/I-NNG 업/B-NNG 체/I-NNG )/B-SS 가/B-JKS @B@ 1/B-SN 1/I-SN 일/B-NNB @B@ 코/B-NNP 스/I-NNP 닥/I-NNP 시/B-NNG 장/I-NNG 에/B-JKB 서/I-JKB @B@ 전/B-NNG 날/I-NNG 보/B-JKB 다/I-JKB @B@ 8/B-SN 0/I-SN 0/I-SN 원/B-NNB (/B-SS 1/B-SN 4/I-SN ./B-SP 9/B-SN 8/I-SN %/B-SW )/B-SS @B@ 급/B-NNG 등/I-NNG 한/B-XSV:DIC @B@ 6/B-SN ,/B-SP 1/B-SN 4/I-SN 0/I-SN 원/B-NNB 에/B-JKB @B@ 거/B-NNG 래/I-NNG 를/B-JKO @B@ 마/B-NNG 감/I-NNG 했/B-XSV:DIC 다/B-EF ./B-SF	인@B-VCP:DIC=이/VCP+ㄴ/ETM 한@B-XSV:DIC=하/XSV+ㄴ/ETM 했|다/EF@B-XSV:DIC=하/XSV+였/EP	-
문어	klue-dp-v1_dev_00898_wikitree	어렵게 해빙의 물꼬를 튼 북중 양국 간에 터진 돌발 악재는 앞으로 양국 관계에도 일정 부분 악영향을 끼칠 가능성이 크다.	어렵/VA*게/EC 해빙/NNG*의/JKG 물꼬/NNG*를/JKO 틀/VV+ㄴ/ETM 북/NNP*중/NNP 양국/NNG 간/NNB*에/JKB 터지/VV+ㄴ/ETM 돌발/NNG 악재/NNG*는/JX 앞/NNG*으로/JKB 양국/NNG 관계/NNG*에/JKB*도/JX 일정/NNG 부분/NNG 악영향/NNG*을/JKO 끼치/VV+ㄹ/ETM 가능/NNG*성/XSN*이/JKS 크/VA*다/EF*./SF	어렵/VA*게/EC 해빙/NNG*의/JKG 물꼬/NNG*를/JKO 튼/VV:DIC 북/NNP*중/NNP 양국/NNG 간/NNB*에/JKB 터진/VV:DIC 돌발/NNG 악재/NNG*는/JX 앞/NNG*으로/JKB 양국/NNG 관계/NNG*에/JKB*도/JX 일정/NNG 부분/NNG 악영향/NNG*을/JKO 끼칠/VV:DIC 가능/NNG*성/XSN*이/JKS 크/VA*다/EF*./SF	어/B-VA 렵/I-VA 게/B-EC @B@ 해/B-NNG 빙/I-NNG 의/B-JKG @B@ 물/B-NNG 꼬/I-NNG 를/B-JKO @B@ 튼/B-VV:DIC @B@ 북/B-NNP 중/B-NNP @B@ 양/B-NNG 국/I-NNG @B@ 간/B-NNB 에/B-JKB @B@ 터/B-VV 진/I-VV:DIC @B@ 돌/B-NNG 발/I-NNG @B@ 악/B-NNG 재/I-NNG 는/B-JX @B@ 앞/B-NNG 으/B-JKB 로/I-JKB @B@ 양/B-NNG 국/I-NNG @B@ 관/B-NNG 계/I-NNG 에/B-JKB 도/B-JX @B@ 일/B-NNG 정/I-NNG @B@ 부/B-NNG 분/I-NNG @B@ 악/B-NNG 영/I-NNG 향/I-NNG 을/B-JKO @B@ 끼/B-VV 칠/I-VV:DIC @B@ 가/B-NNG 능/I-NNG 성/B-XSN 이/B-JKS @B@ 크/B-VA 다/B-EF ./B-SF	튼@B-VV:DIC=틀/VV+ㄴ/ETM 진@I-VV:DIC=지/VV+ㄴ/ETM 칠@I-VV:DIC=치/VV+ㄹ/ETM	-
